participant_id,edf_file,trial_n,Soa,block_n,tar_choice,P,win,block_score,total_score,prob_1,prob_2,img_1,img_2,sacOnset,sacOffset,sacDur,sacVPeak,sacDist,sacAngle1,sacAmp,sacAngle2,sacxOnset,sacyOnset,sacxOffset,sacyOffset,sacRT,sacChoice
S10,AA01S10.edf,1,390,2,2,0.3,1,1,12,0.7,0.3,g.png,n.png,1480,1527,48,421.713973267969,7.9149169900401,0.0766276940317398,8.09006780050427,0.0897320985178859,0.0568704223260283,-0.421478375792503,7.96344381570816,0.198249101638794,1079,2
S10,AA01S10.edf,2,401,2,2,0.3,0,1,12,0.7,0.3,g.png,n.png,768,806,39,354.198024123953,7.9216540212196,0.0571955796894481,7.932530789889,0.077532502632684,0.0324217749293894,-0.247146880254149,7.82684952020645,0.26760945096612,358,2
S10,AA01S10.edf,3,240,2,2,0.3,0,1,12,0.3,0.7,n.png,g.png,712,757,46,260.863157341311,7.10332172617134,-3.09158938045696,7.10692066094638,-3.08232743894471,0.246881034225225,-0.209410443902016,-6.79494470357895,-0.532827235758305,463,1
S10,AA01S10.edf,4,420,2,1,0.7,0,1,12,0.7,0.3,g.png,n.png,764,802,39,286.987919020112,7.8269581923831,-3.09186488607047,7.8269581923831,-3.09186488607047,0.418023502454162,-0.037204906984698,-7.24937611818314,-0.372580602765083,334,1
S10,AA01S10.edf,5,400,2,1,0.7,1,2,12,0.7,0.3,g.png,n.png,648,688,41,275.908737086476,7.53324173818872,-3.12663455755982,7.53493800409258,-3.11563175753858,-0.0390650220797397,-0.18416409380734,-7.43168020248413,-0.29870231077075,238,1
S10,AA01S10.edf,6,450,2,1,0.7,1,3,12,0.7,0.3,g.png,n.png,791,840,50,312.955760388105,7.19618015297804,-3.10849817446038,7.4924677509976,-3.10611634641569,-0.0831796703860164,0.0364075287943706,-7.29030114412308,-0.183101193979383,331,1
S10,AA01S10.edf,7,370,2,1,0.7,1,4,12,0.3,0.7,n.png,g.png,780,830,51,353.763054870893,6.92253317336121,0.0362473307079448,7.36187543589123,0.0468001859738226,0.259902648627758,-0.00451777107082307,7.22625583410263,0.265217963606119,400,2
S10,AA01S10.edf,8,430,2,2,0.3,0,4,12,0.3,0.7,n.png,g.png,1723,1768,46,316.744355662515,6.91165534912394,-3.13790146055881,7.2386767013916,-3.10869235426169,0.103110546479002,0.115866807289422,-6.77846831083298,0.0704235727898777,1283,1
S10,AA01S10.edf,9,381,2,1,0.7,0,4,12,0.3,0.7,n.png,g.png,843,890,48,295.824846325995,7.74712988981592,0.00109759458050881,7.74998377588268,0.027161330830092,0.249538689851761,-0.0924805724062026,7.88664317131042,-0.068563618697226,453,2
S10,AA01S10.edf,10,211,2,2,0.3,0,4,12,0.3,0.7,n.png,g.png,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
S10,AA01S10.edf,11,490,2,2,0.3,0,4,12,0.3,0.7,n.png,g.png,2493,2539,47,403.044152815597,7.25617051550011,-3.13514676781886,7.61671335962648,3.1030642778719,0.30508036352694,-0.709019184112549,-6.97432547807693,-0.773064866662025,1993,1
S10,AA01S10.edf,12,370,2,2,0.3,0,4,12,0.3,0.7,n.png,g.png,1414,1460,47,382.834714831622,7.30165615684235,3.07136398500655,7.56421752499443,3.04983866116572,0.327403371222317,-0.6654362231493,-6.9581151008606,-0.154666308313608,1034,1
S10,AA01S10.edf,13,320,2,1,0.7,1,5,12,0.7,0.3,g.png,n.png,1808,1857,50,322.28131443021,6.67375396836928,-3.05739314301334,6.87709826697967,-3.0428159806348,0.0991243086755276,0.0313583890674636,-6.50076025724411,-0.525386456400156,1478,1
S10,AA01S10.edf,14,240,2,1,0.7,1,6,12,0.3,0.7,n.png,g.png,663,701,39,360.710640748342,7.96911294234368,-0.0426976648728803,7.97093933379422,-0.0477607798179078,0.135266311466694,0.380818758159876,7.96238124370575,0.0589962226804346,413,2
S10,AA01S10.edf,15,440,2,1,0.7,1,7,12,0.3,0.7,n.png,g.png,842,896,55,341.594954001098,7.46963565630631,0.0165087472233556,7.54137369067033,0.0592359047991034,0.127293995581567,-0.0518211205489933,7.55206471681595,0.0576674756594002,392,2
